Country Name,Country Code,Series Name,Series Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Germany,DEU,Progression to secondary school (%),SE.SEC.PROG.ZS,99.92005,99.99333,..,..,99.87319,99.90326,99.78431,99.7615,99.64366,99.82351,99.58504,99.32155,99.54231,..,..,..,..,99.3411,99.68935,99.63376,99.90526,99.50305,..,..,..
Germany,DEU,"Progression to secondary school, female (%)",SE.SEC.PROG.FE.ZS,100,99.98633,..,..,99.73917,99.80124,99.62512,99.51008,99.45931,99.63642,99.34,99.09832,99.23146,..,..,..,..,..,99.36093,99.24637,99.80508,98.97983,..,..,..
Germany,DEU,"Progression to secondary school, male (%)",SE.SEC.PROG.MA.ZS,99.8438,100,..,..,100,100,99.93524,100,99.81882,100,99.81792,99.53468,99.83966,..,..,..,..,..,100,100,100,100,..,..,..
Germany,DEU,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,..,..,26.2,26.2,30.9,30.9,31.1,32.2,32.2,32.8,31.8,31.6,31.6,32.2,32.8,32.8,32.9,32.9,36.5,36.5,36.5,36.5,37,30.7,30.89
Germany,DEU,"Proportion of time spent on unpaid domestic and care work, female (% of 24 hour day)",SG.TIM.UWRK.FE,..,..,..,..,..,..,..,17.675,..,..,..,..,..,..,..,..,..,..,16.4,..,..,..,..,..,..
Germany,DEU,"Proportion of time spent on unpaid domestic and care work, male (% of 24 hour day)",SG.TIM.UWRK.MA,..,..,..,..,..,..,..,10.4791667,..,..,..,..,..,..,..,..,..,..,10.4,..,..,..,..,..,..
Germany,DEU,Proportion of women subjected to physical and/or sexual violence in the last 12 months (% of women age 15-49),SG.VAW.1549.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,..,..,..,..,..,..,..
Germany,DEU,Public credit registry coverage (% of adults),IC.CRD.PUBL.ZS,..,..,..,..,..,..,..,..,..,0.6,0.6,0.5,0.7,0.7,0.8,1,1.3,1.3,0,1.3,1.6,1.9,1.9,2,1.8
Germany,DEU,Public private partnerships investment in energy (current US$),IE.PPN.ENGY.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Public private partnerships investment in ICT (current US$),IE.PPN.ICTI.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Public private partnerships investment in transport (current US$),IE.PPN.TRAN.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Public private partnerships investment in water and sanitation (current US$),IE.PPN.WATR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,"Pupil-teacher ratio, lower secondary",SE.SEC.ENRL.LO.TC.ZS,14.52909,14.87898,14.86628,15.12233,15.10373,13.65752,13.52357,13.66035,13.47423,13.13703,12.96378,12.76316,12.45657,12.18647,12.18134,11.98917,11.91519,11.82716,11.75844,11.26402,11.04344,10.9573,11.08688,..,..
Germany,DEU,"Pupil-teacher ratio, preprimary",SE.PRE.ENRL.TC.ZS,19.13734,19.97486,20.0802,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.32273,8.16517,7.89896,7.81468,7.69877,..,..
Germany,DEU,"Pupil-teacher ratio, primary",SE.PRM.ENRL.TC.ZS,17.45831,17.04431,17.19019,17.44193,17.02284,15.28331,14.76453,14.29354,14.04776,14.19004,14.12233,13.96375,13.62843,13.49743,13.00225,12.68383,11.82415,11.71402,11.58027,12.29942,12.22305,12.14626,12.30285,..,..
Germany,DEU,"Pupil-teacher ratio, secondary",SE.SEC.ENRL.TC.ZS,15.05811,15.2899,15.45464,15.24356,15.36929,14.36311,14.25652,14.34856,14.18665,14.02409,13.88037,13.78121,13.45986,13.23877,13.23832,12.90596,12.87907,12.74469,12.55628,12.20459,12.13371,12.01027,11.97424,..,..
Germany,DEU,"Pupil-teacher ratio, tertiary",SE.TER.ENRL.TC.ZS,7.13232,7.91215,7.75343,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.51864,7.57195,7.51542,7.56213,7.59384,..,..
Germany,DEU,"Pupil-teacher ratio, upper secondary",SE.SEC.ENRL.UP.TC.ZS,16.08921,16.07632,16.60853,15.50295,15.94615,16.04047,16.04122,15.99484,15.89761,16.21055,16.05287,16.09276,15.69711,15.52709,15.72033,14.95304,15.01985,14.8059,14.33652,14.35103,14.69959,14.46607,14.01868,..,..
Germany,DEU,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,68.9035809009094,69.4132521355487,70.2068601666221,70.8204394709455,71.8172128942661,72.3901726051322,73.4236208417415,74.4108577389458,75.2738248605962,75.5577143910436,75.964503499312,77.2011438942527,77.8313303783886,78.1175519879815,78.8845167593523,79.4038432706373,80.3476673639031,80.5273952890258,81.3429038506323,81.7365123720062,82.2195287101632,82.6749825711184,82.972201302548,82.8595012432748,83.0391339270732
Germany,DEU,Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,69.5329614883176,70.1924325360119,71.0143126841932,71.5947571063711,72.6696595627843,73.2987516271517,74.4650870692538,75.1379107067951,76.086057083501,76.3596139688053,77.2576927504191,78.368999637865,79.1010261540245,79.2021149182596,79.953650178137,80.3122958523726,81.1593906289771,81.3250705639615,82.1875988965514,82.5725257813015,83.0560237096312,83.5893991227644,83.812218015133,83.7694309914568,..
Germany,DEU,Real effective exchange rate index (2010 = 100),PX.REX.REER,121.211019554032,116.816944508888,110.193969547984,110.365972043331,106.891334582907,99.6819828255781,99.6656206258957,100.721785503364,106.130340482041,107.64757360724,105.217754435086,104.254456161536,105.770520197278,105.886311862634,106.464577038607,100,98.8988195507619,95.2404584725884,97.5774524102243,98.2396357991922,92.5218213622743,94.0004531470037,94.7922435854551,97.0076980650063,95.3642587383262
Germany,DEU,Real interest rate (%),FR.INR.RINR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,4.86698923076346,4.82139711743973,4.20830968721431,4.5081692690654,5.19722375553122,6.19853122329914,6.51244401824412,7.64270028215289,7.55297770223143,9.26747449292675,10.1502111075024,11.3220131113963,13.9380080579109,14.6992338976639,16.0785536793646,16.7270736678142,20.3832827208232,23.0004585405584,24.0725497476084,26.1300965691114,29.2317701223308,..,..,..,..
Germany,DEU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2.31974899616167,2.25217383396493,2.82442182235482,3.04511890616193,3.26371214587689,3.70043759040219,3.89967279049467,4.41263678738536,5.05846742452957,5.82524443326874,6.76455100872253,7.75322465619858,9.40658790331653,8.59224825671174,9.63006156970857,10.2935196369107,11.3943559060623,12.0151357257952,12.0890787546162,13.3788782316752,14.2062526977772,..,..,..,..
Germany,DEU,Renewable internal freshwater resources per capita (cubic meters),ER.H2O.INTR.PC,..,..,1304.32496727516,..,..,..,..,1297.15059051568,..,..,..,..,1300.65295695792,..,..,..,..,1330.41846522354,..,1321.27311456179,..,..,..,..,..
Germany,DEU,"Renewable internal freshwater resources, total (billion cubic meters)",ER.H2O.INTR.K3,..,..,107,..,..,..,..,107,..,..,..,..,107,..,..,..,..,107,..,107,..,..,..,..,..
Germany,DEU,"Repeaters, primary, female (% of female enrollment)",SE.PRM.REPT.FE.ZS,1.51905,1.4891,1.51134,..,1.51736,1.545,1.56107,1.58998,1.5116,1.34246,1.27067,1.0673,1.07779,1.19878,0.51046,0.47089,0.46172,0.44539,0.40128,0.3815,0.38542,0.40392,0.40299,..,..
Germany,DEU,"Repeaters, primary, male (% of male enrollment)",SE.PRM.REPT.MA.ZS,2.00014,1.95791,1.92826,..,1.93025,1.91742,1.97292,1.88721,1.71438,1.55465,1.46235,1.21115,1.23068,1.33651,0.59147,0.54136,0.52771,0.49001,0.47227,0.43294,0.44302,0.46884,0.47689,..,..
Germany,DEU,"Repeaters, primary, total (% of total enrollment)",SE.PRM.REPT.ZS,1.76644,1.73033,1.72595,..,1.72997,1.73669,1.77301,1.74293,1.61584,1.45148,1.36903,1.14112,1.15629,1.26956,0.55208,0.50709,0.49564,0.46831,0.43782,0.40797,0.41505,0.43731,0.44101,..,..
Germany,DEU,"Reserves and related items (BoP, current US$)",BN.RES.INCL.CD,7223865592.30108,-1195707785.14636,-3755216532.96439,4016584643.03181,-14103705378.9682,-5224960509.1459,-5468022415.326,-1981565342.11107,-688087810.479286,-1810147204.37371,-2601720492.50226,-3653862321.56568,1234171687.86977,2733805365.47713,12350173722.4709,2134345644.69928,3917705195.99914,1699737999.84466,1155710414.2495,-3296664894.61901,-2421942262.76258,1896844161.01115,-1482727059.39356,455228507.513868,..
Germany,DEU,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,30.0489810567874,29.8418844788641,29.8388700507355,29.592091023719,30.1186221764717,29.9053620281733,28.9954155044326,28.8517915309446,29.4445574863106,28.1794194084472,28.1044963313537,27.8599459976185,27.5693624852473,27.8029758608909,28.7876421354769,27.9904461082514,28.3228515421969,28.5544437604496,28.5478151066214,28.5002886490881,28.3909612649213,28.3526371207045,28.6889327856172,29.0595538173109,..
Germany,DEU,"Revenue, excluding grants (current LCU)",GC.REV.XGRT.CN,569311000000,573376000000,585185000000,596109000000,620287000000,630731000000,629937000000,634197000000,651187000000,637565000000,643118000000,664482000000,689110000000,708000000000,704068000000,717787000000,762893000000,783908000000,802579000000,834326000000,860266000000,888600000000,930953000000,971859000000,..
Germany,DEU,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,Rural land area (sq. km),AG.LND.TOTL.RU.K2,..,..,..,..,..,291859.2188,..,..,..,..,..,..,..,..,..,291859.2188,..,..,..,..,..,..,..,..,..
Germany,DEU,Rural land area where elevation is below 5 meters (% of total land area),AG.LND.EL5M.RU.ZS,..,..,..,..,..,3.552068118,..,..,..,..,..,..,..,..,..,3.552068118,..,..,..,..,..,..,..,..,..
Germany,DEU,Rural land area where elevation is below 5 meters (sq. km),AG.LND.EL5M.RU.K2,..,..,..,..,..,12582.6123,..,..,..,..,..,..,..,..,..,12582.6123,..,..,..,..,..,..,..,..,..
Germany,DEU,Rural population,SP.RUR.TOTL,21300002,21188909,21048482,20880191,20723743,20581651,20447486,20313617,20157322,19986263,19809155,19622894,19432962,19234290,19025087,18836498,18334806,18361215,18403327,18472108,18624547,18755733,18795376,18809664,..
Germany,DEU,Rural population (% of total population),SP.RUR.TOTL.ZS,26.078,25.867,25.658,25.449,25.242,25.035,24.83,24.626,24.423,24.221,24.02,23.821,23.622,23.425,23.229,23.034,22.84,22.83,22.82,22.81,22.8,22.776,22.739,22.688,..
Germany,DEU,Rural population growth (annual %),SP.RUR.TOTL.ZG,-0.515756838226791,-0.52292822076184,-0.664944089067214,-0.802753303161978,-0.752086268740295,-0.688009708862755,-0.654000975966893,-0.656849159922887,-0.772385226932532,-0.852240951346084,-0.89009829883984,-0.94472587678598,-0.972624936417963,-1.02760728004144,-1.09361469759633,-0.996210590149904,-2.69951501551236,0.143933886234076,0.229090401386349,0.37304552347498,0.821852310020411,0.701902385917319,0.211141645524424,0.0759898177879571,..
Germany,DEU,Rural population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.RU.ZS,..,..,..,..,..,1.034199166,..,..,..,..,..,..,..,..,..,1.028626816,..,..,..,..,..,..,..,..,..
Germany,DEU,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,15.6528316509426,17.9822851560564,28.022659666039,25.2398359017979,20.0661110078307,-13.4611452079545,-24.5582984012907,-33.5390062175837,64.0304664509386,16.7546801486211,10.2614696264469,35.9567181778216,36.4105345182721,-42.7978603444026,25.8243109321428,7.35079127959819,-16.6410044832911,29.05965,25.48175,2.65269844726219,9.560504,6.87004852457551,12.5126088689043,-18.2593705295471,25.4764656266888
Germany,DEU,"Secondary education, duration (years)",SE.SEC.DURS,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9
Germany,DEU,"Secondary education, teachers",SE.SEC.TCHR,541389,540270,542383,530118,532565,578376,588329,589965,595388,597681,595635,593896,593011,597269,584737,593815,584535,580082,580537.159,590030,586213.95,588926.498,586985.94,..,..
Germany,DEU,"Secondary education, teachers (% female)",SE.SEC.TCHR.FE.ZS,46.99357,48.97736,49.39849,..,51.09442,53.02831,53.70515,54.35187,54.94467,55.60424,56.03146,56.50518,57.18005,57.59884,58.24413,58.9623,59.7841,60.33612,61.08469,61.9616,62.37353,62.82546,63.01504,..,..
Germany,DEU,"Secondary education, teachers, female",SE.SEC.TCHR.FE,254418,264610,267929,..,272111,306703,315963,320657,327134,332336,333743,335582,339084,344020,340575,350127,349459,349999,354619.341,365592,365642.34,369995.7588,369889.44,..,..
Germany,DEU,"Secondary income receipts (BoP, current US$)",BX.TRF.CURR.CD,25303977020.4131,25813710119.2715,24554791592.7573,24555196404.8618,31669434216.1173,29024580581.1805,36583607181.1959,39312672599.6508,56682895143.9343,48232770206.71,52763835148.5552,49766012958.1673,57873052235.3125,66309172358.9626,56904483466.7686,56496774758.7301,71148478542.1806,68091189493.3407,80009909854.5674,83349064956.7306,79559558919.2735,72493423587.0242,75921589888.0679,83412470133.2969,..
Germany,DEU,"Secondary income, other sectors, payments (BoP, current US$)",BM.TRF.PRVT.CD,30856422292.1112,30678380165.7897,28585534746.9795,28413901259.7156,33408455251.6484,32182837533.7281,40400036599.5072,43806786767.6645,61501020458.2436,53732410984.3796,58224893175.4014,54612427472.5074,65730466976.0949,75387413697.4523,66083861885.359,66279948675.0361,75530128038.2913,73871376098.8525,85175345765.2547,84236288129.0088,78400295973.8286,72843175780.7136,89806514908.1707,88645919370.339,..
Germany,DEU,"Self-employed, female (% of female employment) (modeled ILO estimate)",SL.EMP.SELF.FE.ZS,8.4980001449585,7.98699998855591,8.11999988555908,8.15799999237061,7.77799987792969,7.82499980926514,8.52000045776367,8.29100036621094,8.24400043487549,8.80700016021729,9.41699981689453,9.23999977111816,9.23200035095215,8.84200000762939,8.4399995803833,8.42000007629395,8.48600006103516,8.34200000762939,8.10200023651123,7.98199987411499,7.74599981307983,7.65000009536743,7.55000019073486,7.28900003433228,7.23099994659424
Germany,DEU,"Self-employed, male (% of male employment) (modeled ILO estimate)",SL.EMP.SELF.MA.ZS,12.3380002975464,12.6020002365112,12.9980001449585,13.1059999465942,13.1129999160767,13.2259998321533,13.1890001296997,13.3299999237061,13.9020004272461,14.7320003509521,14.7589998245239,14.5179996490479,14.2620000839233,13.9739999771118,14.2390003204346,14.2360000610352,14.371000289917,14.3210000991821,13.8570003509521,13.5249996185303,13.3640003204346,12.8409996032715,12.5139999389648,12.173999786377,12.1149997711182
Germany,DEU,"Self-employed, total (% of total employment) (modeled ILO estimate)",SL.EMP.SELF.ZS,10.7220001220703,10.6389999389648,10.91100025177,10.9790000915527,10.7969999313354,10.8739995956421,11.1330003738403,11.0909996032715,11.3669996261597,12.0699996948242,12.3649997711182,12.1389999389648,11.9919996261597,11.6549997329712,11.5909996032715,11.5710000991821,11.6660003662109,11.5729999542236,11.1960000991821,10.956000328064,10.7530002593994,10.4250001907349,10.1999998092651,9.89999961853027,9.84500026702881
Germany,DEU,"Service exports (BoP, current US$)",BX.GSR.NFSV.CD,74365219803.1647,75038830529.4542,76874402496.8446,81705790829.7498,80232535646.8865,81342926057.4175,82875272450.0683,99176552764.7777,120193431021.705,151919691893.976,162683447471.59,184644939841.926,214440290365.173,244341721902.19,226697922596.101,230931418912.698,255812056953.26,255914126666.424,276805669944.573,303309330444.371,280879598864.914,293160244289.193,319590279753.335,349197001998.48,..
Germany,DEU,"Service imports (BoP, current US$)",BM.GSR.NFSV.CD,133163846632.99,133649772644.567,128647703348.5,133905809007.174,140351048432.967,136841165555.032,141810809794.421,145002366415.301,172495369631.097,195376161460.57,209354183114.065,224518715358.838,258763042560.084,288152905753.212,251360661032.841,263977520457.431,297875201891.991,295141567533.946,328856214361.891,337052561430.594,301433905088.529,316523702271.463,347472629019.829,372293130117.345,..
Germany,DEU,"Services, value added (% of GDP)",NV.SRV.TOTL.ZS,59.8366946231678,60.7481081306145,61.1062896769752,61.279673553678,61.5370870316779,61.4648497693318,62.1829287377908,63.1218950739723,63.2572787657637,63.2366122730407,63.3645790998597,62.7234306606068,61.9140245244144,62.2231385161536,64.2285534380328,62.2586569957885,61.79435394051,61.6867311888275,62.1917939779821,62.1085730487151,62.2140742623108,61.8405283813535,61.7830255255024,61.84070542434,..
Germany,DEU,"Services, value added (annual % growth)",NV.SRV.TOTL.KD.ZG,3.16076372622818,2.93002152772456,2.1693820685646,3.24090547303119,2.22568511064136,2.84084292958306,3.30602831866511,1.08281772373114,-0.752158011958358,0.826873465307116,1.25502177565086,3.46509528300456,3.28341308468549,1.81552895408559,-3.19443150494537,0.684658797293054,3.49249849824385,0.764648088644847,0.963281916708667,1.23781790269729,1.92690749676127,1.5559934858604,2.54130702481767,1.47207483584492,..
Germany,DEU,"Services, value added (constant 2010 US$)",NV.SRV.TOTL.KD,1651023896257.55,1699399251845.77,1736265714488.63,1792536445055.86,1832432661816.29,1884489195528.87,1946790941995.24,1967871139359.15,1953069638919.45,1969219053522.64,1993933181454.62,2063024866071.46,2130762494464.37,2169447104494.17,2100145602705.08,2114524434329.96,2188374168443.94,2205107529695.34,2226348931772.88,2253907077426.87,2297337781871.84,2333084208105.98,2392375040981.49,2427592591938.81,..
Germany,DEU,"Services, value added (constant LCU)",NV.SRV.TOTL.KN,1354783220000,1394478660000,1424730230000,1470904390000,1503642090000,1546358200000,1597481240000,1614779050000,1602633360000,1615885110000,1636164820000,1692859490000,1748443060000,1780186550000,1723319710000,1735118570000,1795717560000,1809448480000,1826878570000,1849492000000,1885130000000,1914462500000,1963114870000,1992013390000,..
Germany,DEU,"Services, value added (current LCU)",NV.SRV.TOTL.CN,1133672000000,1167202000000,1198386000000,1234430000000,1267344000000,1296349000000,1350949000000,1387495000000,1398979000000,1430741000000,1449978000000,1496004000000,1547572000000,1584506000000,1570857000000,1596561000000,1664468000000,1693492000000,1748429000000,1818185000000,1885130000000,1938144000000,2004853000000,2068182000000,..
Germany,DEU,"Services, value added (current US$)",NV.SRV.TOTL.CD,1551203766889.59,1521956069664.67,1356885856079.4,1374749360898.08,1352564457702.96,1196777224986.18,1211668903803.13,1310599472990.78,1581480812641.08,1777690588527.44,1808487750279.82,1876680466691.76,2124642759375.86,2330736780430.64,2191172547929.98,2125321142497.49,2315857139628.46,2181869408816.08,2326574570467.54,2413347249074.71,2095636022471.82,2151404231835.11,2267756195995.39,..,..
